"ID","Estadillo","CoorX","CoorY","Tronco_IFN2","Ramas7_IFN2","Ramas72_IFN2","Ramas2_IFN2","Raiz_IFN2","Total_IFN2","Tronco_IFN3","Ramas7_IFN3","Ramas72_IFN3","Ramas2_IFN3","Raiz_IFN3","Total_IFN3","Tronco_IFN4","Ramas7_IFN4","Ramas72_IFN4","Ramas2_IFN4","Raiz_IFN4","Total_IFN4"
"66",352,395886,4729801,3.58171042676153,0.0550845749534898,0.549161189590535,0.672834530044537,2.27805121928276,7.13684194063286,12.0605543717468,0.256615676790179,2.24358895370204,3.23443942826514,8.1531012130844,25.9482996435886,24.0971138189247,0.392904229211581,2.77137842495769,3.36762343594113,11.8425077852857,42.4715276943207
"67",354,397911,4729768,25.1408494222288,6.46041676561996,8.2317026418835,13.401410718979,13.0692461619076,66.3036257106189,34.3753993560884,5.37683054737237,6.74047995285747,9.99104615571014,12.9955656554134,69.4793216674418,75.5846552274342,9.59412340239916,11.2708954494637,15.9787007147627,22.8518821845512,135.280256978611
"68",363,389904,4726785,29.4770447452507,8.99971344484008,8.99459075485527,12.6969211533758,11.2642281282747,71.4324982265965,55.8010141333738,10.4485630326327,10.4485630326327,14.4394729049819,14.572697662575,105.710310766196,91.8123848987737,13.5647528774316,13.5647528774316,18.7459156847423,20.2803765606989,157.968182899078
"69",365,391912,4726792,9.57593677132795,0.0432569193385515,0,2.47882846178187,3.55686662509937,15.6548887775477,16.6843532347775,0.0633901016161957,0,3.82494558178972,6.31603225461996,26.8887211728034,34.6294461561845,0.111881286750389,0,7.13499312836522,13.6765121058341,55.5528326771342
"70",368,376882,4725806,24.6889915417057,0.129282218896997,0,6.93643467909087,8.45672676901329,40.2114352087069,24.8160793884976,0.0976314645940636,0,5.84420024923011,9.4371866092836,40.1950977116053,41.3141059373882,0.138917943155074,0,8.75167942623911,16.1895229296626,66.394226236445
"71",371,409896,4741812,3.30973251243184,1.38977605674338,1.50492753559174,2.30180064615857,2.03865466452823,10.5448914154538,39.0941359697795,9.05389240876795,10.1912200762863,14.3397098120036,15.4620147678024,88.1409730346398,70.9108502116905,8.67655329993484,13.5119076992679,14.9017317513338,22.5496977013401,130.550740663567
"72",382,345937,4724840,18.0864396032665,0.493890614121164,4.04887254979263,5.89189986758851,12.4245717001617,40.9456743349305,34.125514975419,1.58577916986951,6.77770610703682,7.18523699252854,16.8328598231317,66.5070970679856,56.5247517162114,1.87377780261874,11.5913620729977,7.8930950517764,23.0165709556458,100.89955759925
"73",384,345955,4723788,8.71073094905634,1.47320366541203,2.87932041873418,6.31618404663967,7.09261097742583,26.4720500572681,18.4373319583897,2.11182536248403,3.7070054397211,6.10243443603158,9.35760849137169,39.7162056879981,32.5628843930802,2.38537223876746,4.93845031793454,7.27494407974748,14.1649326133983,61.326583642928
"74",386,345918,4722804,0.580310486917139,0,0.337709981107232,1.10501562742842,1.02294651291848,3.04598260837127,16.5072067114253,0.139058452406555,4.01617068637867,9.68571414360992,16.0924589062904,46.4406089001108,26.9963226051482,0.288929176333724,4.04729894721796,7.45739320918048,17.7527652336756,56.542709171556
"75",398,347903,4719775,9.30210039947346,1.20833940570313,3.83239934885721,9.38033268552183,10.0936989820623,33.8168708216179,42.7663533097349,4.41303546201578,8.60451925962859,14.5872789335105,23.2281548222654,93.5993417871551,39.1126304737676,2.86694881300888,5.6398578342075,8.30455822358352,16.2140463928942,72.1380417374617
"76",402,344928,4717802,3.36764120832498,0,2.00624337321337,6.98134419457693,6.19078032849879,18.5460091046141,23.011274917328,2.68081130453894,5.7216438397854,10.4017795211644,14.9383886887321,56.7538982715488,42.1128022232406,3.14858082317915,6.82742772586649,10.6229091762605,19.9264754473876,82.6381953959344
"77",404,344906,4716775,20.4913562547135,6.52614262525419,6.52614262525419,9.01885353202115,8.42079832037595,50.9832933576189,50.5014050272723,11.6527474690981,11.6527474690981,16.1036049476979,16.7534876222925,106.663992535459,64.5672211463917,10.7968569740034,10.7968569740034,14.9208004247264,18.0519989768842,119.133734496009
"78",407,344905,4714759,13.0912580936705,2.23295772193258,5.00222354934669,10.0299226774951,11.0929631227811,41.449325165226,42.6899789355905,3.66408100872447,8.09450084908735,13.3456200200713,23.1617123441467,90.9558931576203,49.883273688104,4.29156221036301,7.14885903638167,10.1693546008334,19.3356461303243,90.8286956660064
"79",411,345899,4710808,5.78914890817815,1.33165232359583,2.20860309136739,3.9265706812097,4.18572142600501,17.4416964303561,11.9728234311363,1.95164748636318,3.01796323354623,4.44848814874708,6.31738471186346,27.7083070116563,18.9256311485839,2.5887458520072,3.71140519437414,5.16049087329305,8.03786259791583,38.4241356661741
"80",412,346899,4710829,0.989279986900491,0.318544416907931,0.469002213014088,0.870417633413974,0.718826970819395,3.36607122105588,19.1934532567114,5.03247529295584,5.41490105191479,7.77297718940473,7.8027872226501,45.2165940136368,37.7014187826337,7.7060037119507,8.16746529371958,11.5178961071858,13.1908281038513,78.2836119993411
"81",418,356864,4724825,6.30831980446288,2.21965532499317,2.7240189668314,4.81866555390158,3.88500944624259,19.9556690964316,40.0166168255423,8.60164154705972,9.50630500862184,14.0200324551132,14.7350339197777,86.8796297561148,44.7559520604769,7.28705709726451,7.73174658040336,10.7008233895588,12.5611355807492,83.0367147084528
"82",424,371876,4724791,5.57988183162503,1.78267459137344,1.78267459137344,2.46358100919171,2.12010751130197,13.7289195348656,13.2701967790484,3.31650800829919,3.31650800829919,4.58327402298544,4.4811515764191,28.9676383950513,28.2614920316986,5.65420462964588,5.78007686562269,7.98943426782002,9.11119756210919,56.7964053568964
"83",431,370880,4723808,11.2416577621787,2.75893573610626,2.75893573610626,3.81273268713341,3.59526556905941,24.167527490584,29.9892655115767,6.59425933696938,6.59425933696938,9.11298795128205,9.67943131085054,61.970203447648,55.6558195974625,9.42491925350872,9.42491925350872,13.0248404271138,14.9042003885378,102.434698920132
"84",436,355869,4722843,29.8094356182122,0,5.37241133934974,11.5484404988504,24.1166170028383,70.8469044592506,33.4921445976147,0,4.63200153319225,8.30324922703552,21.5631407547144,67.9905361125568,42.3606559608358,0,5.13239231175208,7.75974141541393,23.190428516524,78.4432182045258
"85",439,364896,4722817,40.8087029051004,0.22302089330372,6.94604636132053,12.8278999107494,29.0414734443237,89.8471435147978,66.2911314903925,0.268686322783843,9.89034819239954,16.4139580002293,41.7923715394545,134.65649554526,46.3954428709259,0.107910858320328,5.00147467672834,6.60782485906792,22.2203172483267,80.3329705133692
"86",452,360862,4720787,25.7000983326295,0.00540653242705496,5.32629483975744,10.5663041232776,20.5544422622185,62.1525460903101,27.7142426060059,0,4.3269105530987,6.80960550127087,17.3674516805244,56.2182103408998,50.4411140997137,0.10245198072661,5.82790899478017,7.42231334051172,24.3275753290301,88.1213637447624
"87",453,366901,4720793,35.6434698182142,7.09521954867441,7.43900745858669,10.6345079630121,11.1673616760918,71.9795664645793,48.0242014611892,8.44521049086187,8.62903375393488,12.090814454799,13.5371433270403,90.7264034878254,62.543771251882,8.58836309549432,8.58836309549432,11.8687551415661,14.0522265586505,105.641479143087
"88",454,370877,4720814,15.0433141677352,0,1.74191890992055,2.1788184385326,10.3311374094927,29.295188925681,15.5711712955856,0,1.73361918530187,2.2109245883637,10.9960790515578,30.511794120809,17.3390660985513,0,1.76236856516875,2.24811325995617,12.3370890345985,33.6866369582747
"89",458,362936,4719770,1.31517190660565,0,0.435421033480241,0.623206193763796,1.25448472624121,3.6282838600909,6.83433869934288,0,2.05142090672889,3.01185450926875,6.31835160975387,18.2159657250944,20.7834781083883,0,5.91757531982084,6.71929728616834,16.192576818281,49.6129275326584
"90",461,371894,4719803,6.17798626051099,0,2.0689318792527,4.93678480079528,6.98958535407473,20.1732882946337,8.56010988649477,0,2.47867092816131,4.38035607322632,7.55700791712365,22.9761448050061,19.8520595121546,0,3.87279733938277,5.79957505924133,13.3987271486897,42.9231590594684
"91",465,353868,4718832,32.3357748186621,0.00934668154372183,6.70554034785279,12.461121344145,24.8533254854827,76.3651086776864,28.3181283057034,0,4.58542427219971,6.23986697414913,17.1326235046375,56.2760430566897,39.5373964165571,0,6.16527336312833,7.02194054734892,21.2708599609599,73.9954702879943
"92",47,368892,4754814,4.90103964701034,0,2.36208178208444,7.48212392587049,7.67675671524188,22.4220020702071,19.8232195237749,0,6.56779072659801,15.4780671388255,22.1363151774066,64.005392566605,50.9353575442091,0,7.85204402511253,13.7244908809056,33.7165069553242,106.228399405551
"93",472,354883,4717798,16.9174652303855,3.21725862503588,5.12738105822563,8.29876968453393,10.4694786789908,44.0303532771717,24.2519540437236,3.14338640569111,4.9269504471346,7.60008898517268,11.1789228501099,51.1013027318319,46.0322447853859,4.35290799368677,8.25505363196435,11.2397886030712,19.9786342788975,89.8586292930057
"94",475,354882,4716797,23.0057250699242,0.00974611079172822,4.0010537973984,8.11872375278355,16.4350235178484,51.5702722487463,28.1027129684199,0.00384116907910862,3.89487243124261,6.41445103964793,16.8271395876367,55.2430171960262,35.7674396622438,0.0514610803920601,4.51236931070137,6.90680440267241,19.2119648441592,66.4500393001689
"95",478,370892,4716793,16.5404883375836,0.0122754073367773,3.05545153582005,8.41801634428069,14.3155201929698,42.341751817991,17.5261498697601,0.0174473749105635,2.13900039736392,5.62699152630477,11.6904979649714,37.0000871333108,17.12380848805,0,2.63578540759844,4.64807016823567,11.3757053513207,35.7833694152048
"96",479,371880,4716791,21.6903884182659,0,4.79325660597643,10.9127219107863,19.840764890699,57.2371318257276,19.1833167832608,0,3.62917221495725,6.71659936285048,14.4807885025434,44.0098768636119,25.3484156413294,0.00205760604687849,4.03423070292281,5.54700273188298,14.9434416433548,49.8751483255369
"97",486,371893,4714777,47.9240932267173,7.28844242412209,9.01076547388753,13.9310475110221,18.2385303223544,96.3928789581034,58.0817305732867,9.03055004541653,9.81418618853261,13.8009473393066,17.6264528645216,108.353867011064,91.9496230832109,11.4938834191722,12.7294636645783,17.6780521816411,25.5498477140045,159.400870062607
"98",49,369907,4753795,28.5016853705349,0.872513665409361,5.20687627824609,4.97833602474493,17.484767806829,57.0441791457643,47.3389035353195,2.91233655665419,8.38418103594411,6.91981344808672,22.8199955439744,88.3752301199789,65.9576137803561,7.41129761356174,11.4302528492487,8.38735012940614,27.3938641332459,120.580378505819
"99",490,361938,4713829,4.75310838013557,0,0.89461176977815,1.14371129429982,3.3538234939404,10.1452549381539,18.2649312950973,0,3.76831760877198,2.97451870484647,10.4652691326585,35.4730367413743,35.0207926698248,0,7.56611075443206,4.71570649790484,17.9450666676,65.2476765897617
"100",495,357928,4712810,22.5607571799563,0.783888674373659,3.23074863253263,7.31247464393998,12.3025320021369,46.1904011329395,22.8149788275901,1.2910641957565,3.92633922760453,7.27841549053013,12.8250963272087,48.1358940686899,35.3294036504427,1.72974249038986,4.83950261976278,8.9656931605476,17.2927334297978,68.1570753509407
"101",499,365895,4711778,1.36923972147844,0,1.83673901395591,7.01091539886239,3.59873995346955,13.8156340877663,21.9993376169663,1.4799805102989,5.57348243656684,11.3579940882062,17.4899641454341,57.9007587974724,18.9811945191224,1.22843707413505,4.2666543448596,7.33420941621425,12.5529650195988,44.3634603739301
"102",504,347892,4709783,17.5262959087509,5.39618355060412,5.39618355060412,7.45729780505752,6.84408544343343,42.6200462584501,47.1998566128542,9.13234897990181,9.13234897990181,12.620520663204,13.2771970727097,91.3622723085715,58.3428009125702,9.83114805531922,9.83114805531922,13.5862314776005,15.8131988096142,107.404527310423
"103",508,368879,4708799,2.36538335802589,0.593779861265098,0.80229938216844,1.21072475632821,1.48079139791777,6.45297875570541,10.5221044822873,1.87983296701805,2.53989610202402,3.90853744811686,5.10649114776096,23.9568621472072,34.7898587188658,3.95745844759464,7.58816823999435,8.81199667532971,14.9163029755091,70.0637850572936
"104",514,368910,4707768,6.99166936642972,2.78806382329403,2.78806382329403,3.8529864736501,2.9598132859634,19.3805967726313,27.4685435344598,7.49421844143203,7.49421844143203,10.3566934315375,9.445044661108,62.2587185099694,38.7000467210443,6.82573228394462,7.19857420309218,9.67512035630053,10.2715221362066,72.6709957005882
"105",527,381904,4719769,21.3627447789846,0.0981171293765439,0,5.41942763464711,7.04730648001774,33.927596023026,28.8616058672301,0.0901284228671897,0.943008704236303,5.93308090763285,10.4087432062811,46.2365671082475,30.7651114001425,0.0718490987351096,1.66868707151189,5.26993688467517,11.1355328860084,48.9111173410731
"106",528,375897,4717807,0.975095605165146,0.0030944657203978,0,0.205675112788195,0.438566187818977,1.62243137149272,9.77348789704602,0.0292858288869915,0,2.05992863524087,5.1335518307243,16.9962541918982,17.4493245843867,0.0459462593868492,0,3.36142220821931,9.32837245021853,30.1850655022114
"107",530,375915,4716812,9.12608711818399,2.98112374683535,2.98112374683535,4.11978713574174,3.3545965254563,22.5627182730527,46.3149951078307,10.3411594157114,10.7241009019749,14.5418929305802,14.0503732059342,95.9725215620314,60.1799416452011,9.7548137684892,11.2244386661703,14.234301174884,16.9240583261786,112.317553580923
"108",532,376914,4715806,5.33701850421652,0.00841769491132658,0.985389611713454,3.04001099868083,4.92897634007524,14.2998131495974,10.7473198723837,0.193008148148076,1.78160348370669,3.60978807725538,7.56494488882182,23.8966644703157,14.7361747135536,0.32409867146353,1.9275819924466,3.92985140688144,8.72462455896564,29.6423313433108
"109",534,375886,4714758,11.6790551905495,0,5.24891093656978,13.6356145075339,15.80089121143,46.3644718460832,37.0469446775343,0.00406610234613261,8.74970013581617,16.8786221615251,31.3753862223303,94.054719299552,30.0939704475488,0,5.67153333081102,9.42626485840444,21.2051800228319,66.3969486595962
"110",536,381923,4714793,35.4772833140788,7.89156838331801,8.04981960450061,11.0699376792692,11.6357516804264,74.1243606615929,35.427932015539,6.29999704030017,6.55270686291674,8.88478784489379,10.8898576533361,68.0552814169858,63.4418975590024,9.0484488577849,9.37684176099702,12.6919533642681,16.6138700973945,111.173011639447
"111",537,382949,4714815,27.8381542860152,0,4.96318508306866,10.328572358799,21.9322764625066,65.0621881903895,37.5053172446633,0,6.02554742493919,10.6292206407008,25.5393654632422,79.6994507735456,59.6491144541043,0,6.89553514618828,10.4818966522952,31.9929060049763,109.019452257564
"112",539,375907,4713789,11.0788144448197,1.64408480330271,1.61823233804385,3.68401164187947,3.83371612074542,21.8588593487912,31.7397601048592,4.50824686624785,5.22809840464517,9.03553735516901,11.4073231720043,61.9189659029255,45.1606094553669,4.61323144696729,6.72903353537365,10.8347255950151,16.9313308979912,84.2689309307142
"113",54,357918,4751766,2.33245469988828,0.00042324851891675,0.698045874118708,1.21201518527697,3.25632281820808,7.49926182601096,8.08893145598059,0.0215327589591748,2.71291377886347,2.71480855005692,8.0955522379895,21.6337387818496,19.12010295689,0.185109824616539,6.47317068357528,6.50101707650622,17.3149259532823,49.5943264948704
"114",542,380917,4713787,18.1289772586476,0.0239189632043017,3.39974683483379,8.953182035077,14.3939999959205,44.8998250876832,19.8192220467771,0.0226793239827295,2.96327257240318,6.62487623134898,12.9536796948507,42.3837298693627,25.3708420969138,0.0286417144497364,3.46216842882771,7.14610000786263,15.2262436599363,51.2339959079901
"115",549,383915,4712820,32.2948198837506,0.313048912110301,6.7085843688158,12.3395601657814,25.218286807853,76.8743001383111,48.226926422843,0.621792201566264,6.85493876368816,9.92210353887009,27.2209400474407,92.8467009744082,46.1645857065571,0.576186249255453,7.6482789731996,9.94277059570162,26.0636603716605,90.3954818963743
"116",553,376886,4710778,18.5973835036155,3.77593840670488,4.58662398702528,7.22152970109704,8.37716167793836,42.5586372763811,43.0290057971067,5.42333629437448,6.83236572728341,9.81538793660718,14.082847905044,79.1829436604158,61.2435782534328,6.8253863105584,8.81152400839345,11.4564440921604,18.0630577223995,106.399990386944
"117",555,376889,4709803,0.265252175863535,0.00194446461215731,0,0.094983853091023,0.0880775178121893,0.450258011378905,2.42948670143588,0.329598651727853,0.323438753696766,0.799687076376641,0.946706755927427,4.82891793916457,14.5156461225197,1.07783747908594,2.92836755691007,4.15150802449571,8.13849759804829,30.8118567810597
"118",557,375873,4708781,11.0226172818108,3.29003911063691,3.29003911063691,4.54669512410474,4.05488838274414,26.2042790099335,34.46941011867,7.55160787434508,7.55160787434508,10.4360032044692,10.2595815656621,70.2682106374915,38.7286469900477,7.47288757241808,7.47288757241808,10.3272150712879,11.0836865328063,75.0853237389781
"119",576,345836,4697773,4.54138518384665,1.91746889690383,1.91746889690383,2.64986104754464,2.12297846659348,13.1491624917924,42.1238360945734,9.54646966657258,9.54646966657258,13.192817965321,12.4215484649878,86.8311418580275,44.5432554869463,8.33485654404609,8.33485654404609,11.5184197921558,12.5986592506699,85.3300476178642
"120",578,346837,4696847,1.33502732206768,0.63279566503582,0.63279566503582,0.874496888341249,0.635206001859034,4.1103215423396,14.3435486636706,4.13262306280587,4.13262306280587,5.71111056664151,5.82539336147809,34.145298717402,27.1926106633273,5.60125071104139,5.79540870594426,7.90566879377698,9.53818297595764,56.0331218500475
"121",581,347913,4706774,8.20387421624705,1.46953861355152,3.0232419146029,6.23671655364332,6.66423723702169,25.5976085350665,34.0480036162075,3.47436367144508,8.24766097040565,14.5571751860869,22.5534410462107,82.8806444903558,50.9812122340359,6.33002852551728,10.6929691736466,15.3466946003223,23.799049206464,107.149953739986
"122",599,347828,4694857,5.6508894647562,2.04552057071807,2.04239368212433,3.01348330651712,2.73942282228416,15.4917098463999,33.3805682735675,4.7107225181786,5.06396819874039,9.22245600676369,11.5277230257084,63.9054380229585,45.0240669164479,6.04753932138062,6.73799105043041,11.7414407539135,15.9768055131428,85.5278435553153
"123",602,347874,4692812,5.85999094363877,2.49125059340743,2.49125059340743,3.44280312332697,2.88064337937565,17.1659386331563,22.7232940969708,5.77937195506303,6.22641081495598,8.97785710096476,9.74033799117486,53.4472719591294,37.3531881062492,7.73235214567865,8.17939100555425,11.6767932551407,13.6563149392995,78.5980394519223
"124",623,383887,4701819,23.5521429176204,0.0868618558962369,0,5.42879287890494,9.84629862110179,38.9140962735234,16.7309357019409,0.0543242261034215,0,3.50891002431949,6.94643615653772,27.2406061089016,9.91626260883916,0.0291517414258101,0,1.99021346360506,4.56946784354909,16.5050956574191
"125",627,383918,4700770,49.7958774154523,0.168720927375935,0,10.0026338903229,15.7727554458802,75.7399876790314,30.7373052001169,0.0907603112708274,0,5.69163572453393,10.4124076918698,46.9321089277914,31.4424120088627,0.0845219356920958,0,5.57989994090248,11.7409241442064,48.8477580296637
"126",66,365937,4749769,4.41607419088053,0.73463202076171,1.23131728969871,1.24832445948044,2.83859185358988,10.4689398144113,12.2589967232043,2.54950837232553,2.39168633338922,2.05958434267358,5.83249780206958,25.0922735736622,17.3755289170159,3.94898921093504,3.16641864369097,2.48355063409988,7.67711127947688,34.6515986852186
"127",69,349879,4748713,0.677960837814623,0,0.355084437054419,0.921721650597212,0.989345721332921,2.94411264679917,5.77571516732294,0.610019395038423,1.78694782659364,6.14398040133416,8.09047047588044,22.4071332661696,17.3889131467159,1.5843436714182,2.46210220178558,7.34909859560633,15.9904052340168,44.7748628495429
"128",72,357892,4748794,13.9205414370091,0,3.84541306703139,9.65823926208543,14.6691582276152,42.0933519937411,22.6969039397618,0,5.01319446734723,10.4571160559327,19.1833754955193,57.350589958561,46.1006679601325,0,6.26263332841889,10.7359842545343,28.1037971418739,91.2030826849596
"129",90,372951,4747849,8.12350518958538,0,2.70024966009093,3.85167127927082,6.95267716361678,21.6281032925639,25.9196115943625,0,6.64811780097736,5.24549845797791,12.9676500877505,50.7808779410683,52.4842539133879,0.81670976104824,10.3381848660072,7.3212945613276,20.0521363293454,91.0125794311163
"130",94,358890,4746728,5.54984753675089,0,2.62141837839657,9.12479885406154,9.21659471571349,26.5126594849225,23.5607027666117,0,6.7593001403764,16.5066690204611,25.2773592907596,72.1040312182087,56.5658977834922,0,8.25870084260321,15.5490820504833,38.3616491467086,118.735329823287
